course_id,title,credits,department,level,description,terms_offered
CHEM-C 820,RESEARCH: MATERIALS CHEMISTRY,1-12 credits,CHEM,800,Course Description: ,"Typically Offered: Spring, Summer, Fall"
CHEM-C 830,RESEARCH INORGANIC CHEMISTRY,1-12 credits,CHEM,800,Course Description: ,"Typically Offered: Spring, Summer, Fall"
CHEM-C 840,RESEARCH ORGANIC CHEMISTRY,1-12 credits,CHEM,800,Course Description: ,"Typically Offered: Spring, Summer, Fall"
CHEM-C 860,RESEARCH PHYSICAL CHEMISTRY,1-12 credits,CHEM,800,Course Description: ,"Typically Offered: Spring, Summer, Fall"
CHEM-C 880,RESEARCH BIOLOGICAL CHEMISTRY,1-12 credits,CHEM,800,Course Description: ,"Typically Offered: Spring, Summer, Fall"
CHEM-G 599,THESIS RESEARCH,0 credits,CHEM,500,Course Description: Master's students who have enrolled in 30 or more hours of graduate course work applicable to the degree and who have completed all other requirements of the degree except the thesis of final project of performance may enroll in G599.  Requires section authorization.,"Typically Offered: Summer, Fall"
CHEM-G 901,ADVANCED RESEARCH,6 credits,CHEM,900,"Course Description: Available to graduate students who have completed all course requirements for their doctorates, have passed doctoral qualifying examinations, and have the requisite number of degree credit hours, this course provides the advanced research student with a forum for sharing ideas and problems under the supervision of a senior researcher.","Typically Offered: Spring, Summer, Fall"
CHEM-H 341,ORGANIC CHEMISTRY 1 LECTURES-HONORS,3 credits,CHEM,300,Course Description: For students with unusually good aptitude or preparation. Chemistry of carbon compounds. Nomenclature; qualitative theory of valence; structure and reactions. Syntheses and reactions of major classes of monofunctional compounds.,Typically Offered: Summer
CHEM-J 341,PRINCIPLES OF ORGANIC CHEMISTRY I,3 credits,CHEM,300,"Course Description: Examines the chemistry of carbon compounds. Emphasizes structural, reactivity, and mechanistic principles necessary to understand syntheses and reactions of major classes of monofunctional compounds at the level appropriate for chemistry and biochemistry majors.","Typically Offered: Summer, Fall"
CHEM-J 342,PRINCIPLES OF ORGANIC CHEMISTRY II,3 credits,CHEM,300,"Course Description: Emphasizes structural, reactivity, and mechanistic principles necessary to understand syntheses and reactions of polyfunctional compounds at the level appropriate for chemistry and biochemistry majors.","Typically Offered: Summer, Fall"
CHEM-J 343,ORGANIC CHEMISTRY LABORATORY I FOR MAJORS,2 credits,CHEM,300,Course Description: Covers same material as CHEM-C 343 at the level required for chemistry and biochemistry majors.,"Typically Offered: Spring, Summer, Fall"
CHEM-M 501,"FUNDAMENTALS OF MATERIALS I: MAKING, MEASURING, AND MODELING",3 credits,CHEM,500,"Course Description: To introduce the student to techniques for fabrication, characterization, and modeling of materials with an emphasis on nanostructures. Methods (top down) for the creation and characterization of nanostructures; band structure, conductivity, optical properties, and quantum confinement, assembly, liquids, and phas transitions.",Typically Offered: Summer
CHEM-M 608,SEMINAR: MATERIALS CHEMISTRY,1-3 credits,CHEM,600,"Course Description: Topics such as electrochemistry, biomaterials, polymers, solid state chemistry, computational chemistry, micro/nanofabrication, and environmental chemistry considered from the perspective of materials chemistry.","Typically Offered: Summer, Fall"
CHEM-M 800,MATERIALS CHEMISTRY RESEARCH SEMINAR,1-2 credits,CHEM,800,Course Description: The preparation and presentation of student research lectures based on current journals and other research literature in materials chemistry and related areas on topics not closely related to the student's own research.,"Typically Offered: Summer, Fall"
CHEM-N 331,INTERMEDIATE INORGANIC CHEMISTRY,3 credits,CHEM,300,"Course Description: Focuses on structure, bonding, and reaction mechanisms of inorganic compounds using molecular orbital theory as a basis for metal-ligand interaction. Compounds covered include transition metal coordination compounds, organometallic compounds, and bioinorganic complexes. Other topics include redox chemistry, nuclear chemistry, and an introduction to solid-state chemistry.","Typically Offered: Summer, Fall"
CHEM-N 337,INTERMEDIATE INORGANIC CHEMISTRY LABORATORY,2 credits,CHEM,300,Course Description: Focuses on the application of foundational material covered in CHEM-N 331. Lab works includes synthesis of transition metal complexes and investigation of structure and bonding using multiple spectroscopic techniques. Base-level computations will be carried out in support of lab work. Also emphasizes the development of professional writing skills.,"Typically Offered: Summer, Fall"
CHEM-N 800,INORGANIC CHEMISTRY RESEARCH SEMINAR,1-2 credits,CHEM,800,"Course Description: The preparation and presentation of second year inorganic chemistry student research project. Skills to be developed include creativity, critical and analytical thinking, and persuasive and modern presentation methods.","Typically Offered: Summer, Fall"
CHEM-P 364,BASIC MEASUREMENTS IN PHYSICAL CHEMISTRY,2 credits,CHEM,300,"Course Description: Experiments conducted elucidate concepts explored in physical chemistry, such as heats of fusion, heat capacities, bomb calorimetry, transport properties, chemical kinetics and basic spectroscopy.",Typically Offered: Summer
CHEM-P 464,ADVANCED MEASUREMENTS IN PHYSICAL CHEMISTRY,2 credits,CHEM,400,"Course Description: Laboratory course exploring the tools for designing experiments in modern physical chemistry. Students will work through the layers involved in physical experiments from genesis through data analysis. Components of the class include electronics, computer interfacing, vacuum and laser technology, particle or photon detection, and computations.",Typically Offered: Summer
CHEM-P 800,PHYSICAL CHEMISTRY RESEARCH SEMINAR,1-2 credits,CHEM,800,Course Description: The preparation and presentation of student research lectures based on current journals and other research literature in physical chemistry and related areas on topics not closely related to the student's own research.,"Typically Offered: Summer, Fall"
CHEM-R 800,ORGANIC CHEMISTRY RESEARCH SEMINAR,1-2 credits,CHEM,800,Course Description: Major topics in contemporary organic chemistry will be examined. A list of subjects will be provided at the beginning of the year. Facilitates the transition from a highly structured learning environment to the period of independent scholarship that is required in the final stages of the doctoral program.,"Typically Offered: Summer, Fall"
CHEM-T 510,INORGANIC CHEMISTRY,3 credits,CHEM,500,"Course Description: This course introduces fundamental concepts of inorganic chemistry including descriptive chemistry, bonding in coordination chemistry, organometallic chemistry, special topics in inorganic chemistry and biological inorganic chemistry.",Typically Offered: Summer
CHEM-X 150,ASURE CHEMISTRY RESEARCH LAB I,3 credits,CHEM,100,Course Description: First in a two-lab sequence for students in the Arts and Sciences Undergraduate Research Experience (ASURE) program. Students engage in guided research in teams. The research area of the class will vary by section and be determined by the faculty member associated with the section.,Typically Offered: Summer
CHEM-X 270,OVERSEAS STUDY SEMINAR: TIMMY GLOBAL HEALTH,1-2 credits,CHEM,200,"Course Description: This service course enables students to learn about the history, customs, culture, political, social and environmental diversity of the Guatemalan and Mayan people or Dominican Republic. A one-week service trip to Guatemala over spring break or to the Dominican Republic in May to work toward impacting these indigenous populations is required. ",Typically Offered: Summer
CHEM-X 371,INTERNSHIP IN CHEMICAL INSTRUCTION,0-2 credits,CHEM,300,Course Description: Supervised experience in teaching undergraduate chemistry course.,"Typically Offered: Spring, Summer, Fall"
CHEM-X 373,PROFESSIONAL PRACTICE IN CHEMISTRY,1-6 credits,CHEM,300,"Course Description: Designed to provide opportunities for students to receive credit for career-related, full-time work.","Typically Offered: Spring, Summer, Fall"
CHEM-X 399,CHEMICAL RESEARCH,0-3 credits,CHEM,300,Course Description: Provides students an opportunity to perform research in an IU Chemistry Department lab. Written research thesis is required. Cannot be used as a substitute for other chemistry courses.,"Typically Offered: Spring, Summer, Fall"
CHEM-X 499,CHEMICAL RESEARCH CAPSTONE,2 credits,CHEM,400,Course Description: For outstanding students in research. May be used to satisfy upper-level laboratory hour requirements in the B.S. major; may not be used in fulfillment of chemistry major hours in a B.A. major. A written research thesis with oral presentation is required.,"Typically Offered: Summer, Fall"
CJUS-G 901,ADVANCED RESEARCH,6 credits,CJUS,900,"Course Description: Available to graduate students who have completed all course requirements for their doctorates, have passed doctoral qualifying examinations, and have the requisite number of degree credit hours, this course provides the advanced research student with a forum for sharing ideas and problems under the supervision of a senior researcher.","Typically Offered: Summer, Fall"
CJUS-K 300,TECHNIQUES OF DATA ANALYSIS,3 credits,CJUS,300,"Course Description: Covers the properties of single variables, the measurement of association between pairs of variables, and statistical inference. Additional topics, such as the analyses of qualitative and aggregated data, address specific criminal justice concerns.","Typically Offered: Spring, Summer, Fall"
CJUS-P 100,INTRODUCTION TO CRIMINAL JUSTICE,3 credits,CJUS,100,"Course Description: Historical and philosophical background, structure, functions, and operation of the criminal justice system in the United States. Introduction to and principles of formal behavior control.","Typically Offered: Spring, Summer, Fall"
